Date,USD/TRY
2024-11-01 00:00:00+00:00,34.29376983642578
2024-11-04 00:00:00+00:00,34.32815170288086
2024-11-05 00:00:00+00:00,34.34980010986328
2024-11-06 00:00:00+00:00,34.307498931884766
2024-11-07 00:00:00+00:00,34.20090103149414
2024-11-08 00:00:00+00:00,34.340030670166016
2024-11-11 00:00:00+00:00,34.35115051269531
2024-11-12 00:00:00+00:00,34.32659912109375
2024-11-13 00:00:00+00:00,34.37080001831055
2024-11-14 00:00:00+00:00,34.34519958496094
2024-11-15 00:00:00+00:00,34.29668045043945
2024-11-18 00:00:00+00:00,34.34925842285156
2024-11-19 00:00:00+00:00,34.571998596191406
2024-11-20 00:00:00+00:00,34.499298095703125
2024-11-21 00:00:00+00:00,34.4692497253418
2024-11-22 00:00:00+00:00,34.527099609375
2024-11-25 00:00:00+00:00,34.420040130615234
2024-11-26 00:00:00+00:00,34.597530364990234
2024-11-27 00:00:00+00:00,34.65359878540039
2024-11-28 00:00:00+00:00,34.63650131225586
2024-11-29 00:00:00+00:00,34.64836883544922
2024-12-02 00:00:00+00:00,34.693389892578125
2024-12-03 00:00:00+00:00,34.74562072753906
